"Type";"ScopeMGLevel";"Scope";"ScopeId";"PolicyDisplayName";"PolicyDefinitionName";"PolicyDefinitionId";"PolicyVersion";"PolicyEffect";"PolicyCategory";"UniqueAssignmentsCount";"UsedInPolicySetsCount";"UsedInPolicySet4CSV";"CreatedOn";"CreatedBy";"UpdatedOn";"UpdatedBy";"ALZ";"ALZState";"ALZLatestVer";"ALZIdentificationLevel";"ALZPolicyName"
"BuiltIn";;;;"[Deprecated]: Deploy prerequisites to audit Windows VMs on which Windows Defender Exploit Guard is not enabled";"6a7a2bcf-f9be-4e35-9734-4f9657a70f1d";"/providers/microsoft.authorization/policydefinitions/6a7a2bcf-f9be-4e35-9734-4f9657a70f1d";"3.0.0-deprecated";"Fixed: deployIfNotExists";"Guest Configuration";"0";"1";"[Deprecated]: Audit Windows VMs on which Windows Defender Exploit Guard is not enabled (/providers/microsoft.authorization/policysetdefinitions/9d2fd8e6-95c8-410d-add0-43ada4241574)";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Audit IP restrictions configuration for a Web Application";"6a8450e2-6c61-43b4-be65-62e3a197bffe";"/providers/microsoft.authorization/policydefinitions/6a8450e2-6c61-43b4-be65-62e3a197bffe";"1.0.0-deprecated";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Security Center";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Respond to complaints, concerns, or questions timely";"6ab47bbf-867e-9113-7998-89b58f77326a";"/providers/microsoft.authorization/policydefinitions/6ab47bbf-867e-9113-7998-89b58f77326a";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Assign information security representative to change control";"6abdf7c7-362b-3f35-099e-533ed50988f9";"/providers/microsoft.authorization/policydefinitions/6abdf7c7-362b-3f35-099e-533ed50988f9";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Deprecated accounts should be removed from your subscription";"6b1cbf55-e8b6-442f-ba4c-7246b6381474";"/providers/microsoft.authorization/policydefinitions/6b1cbf55-e8b6-442f-ba4c-7246b6381474";"3.0.0-deprecated";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Security Center";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Azure Arc enabled Kubernetes clusters should have the Azure Policy extension installed";"6b2122c1-8120-4ff5-801b-17625a355590";"/providers/microsoft.authorization/policydefinitions/6b2122c1-8120-4ff5-801b-17625a355590";"1.1.1";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Kubernetes";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Deploy Diagnostic Settings for Service Bus to Event Hub";"6b51af03-9277-49a9-a3f8-1c69c9ff7403";"/providers/microsoft.authorization/policydefinitions/6b51af03-9277-49a9-a3f8-1c69c9ff7403";"2.0.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Monitoring";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Develop SSP that meets criteria";"6b957f60-54cd-5752-44d5-ff5a64366c93";"/providers/microsoft.authorization/policydefinitions/6b957f60-54cd-5752-44d5-ff5a64366c93";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"2";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"SQL servers on machines should have vulnerability findings resolved";"6ba6d016-e7c3-4842-b8f2-4992ebc0d72d";"/providers/microsoft.authorization/policydefinitions/6ba6d016-e7c3-4842-b8f2-4992ebc0d72d";"1.0.0";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Security Center";"0";"9";"[Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Manage security state of information systems";"6baae474-434f-2e91-7163-a72df30c4847";"/providers/microsoft.authorization/policydefinitions/6baae474-434f-2e91-7163-a72df30c4847";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Review and update information integrity policies and procedures";"6bededc0-2985-54d5-4158-eb8bad8070a0";"/providers/microsoft.authorization/policydefinitions/6bededc0-2985-54d5-4158-eb8bad8070a0";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"2";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Review and sign revised rules of behavior";"6c0a312f-04c5-5c97-36a5-e56763a02b6b";"/providers/microsoft.authorization/policydefinitions/6c0a312f-04c5-5c97-36a5-e56763a02b6b";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"2";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Not allowed resource types";"6c112d4e-5bc7-47ae-a041-ea2d9dccd749";"/providers/microsoft.authorization/policydefinitions/6c112d4e-5bc7-47ae-a041-ea2d9dccd749";"2.0.0";"Default: Deny; Allowed: Audit,Deny,Disabled";"General";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Log Analytics workspaces should block log ingestion and querying from public networks";"6c53d030-cc64-46f0-906d-2bc061cd1334";"/providers/microsoft.authorization/policydefinitions/6c53d030-cc64-46f0-906d-2bc061cd1334";"1.1.0";"Default: Audit; Allowed: audit,Audit,deny,Deny,disabled,Disabled";"Monitoring";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Deploy - Configure diagnostic settings for Azure Kubernetes Service to Log Analytics workspace";"6c66c325-74c8-42fd-a286-a74b0e2939d8";"/providers/microsoft.authorization/policydefinitions/6c66c325-74c8-42fd-a286-a74b0e2939d8";"3.0.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Kubernetes";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Ensure security categorization is approved";"6c79c3e5-5f7b-a48a-5c7b-8c158bc01115";"/providers/microsoft.authorization/policydefinitions/6c79c3e5-5f7b-a48a-5c7b-8c158bc01115";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Function apps should only be accessible over HTTPS";"6d555dd1-86f2-4f1c-8ed7-5abae7c6cbab";"/providers/microsoft.authorization/policydefinitions/6d555dd1-86f2-4f1c-8ed7-5abae7c6cbab";"5.0.0";"Default: Audit; Allowed: Audit,Deny,Disabled";"App Service";"0";"16";"[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92), [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), IRS1075 September 2016 (/providers/microsoft.authorization/policysetdefinitions/105e0327-6175-4eb2-9af4-1fba43bdb39d), ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Configure Azure Automation accounts with private DNS zones";"6dd01e4f-1be1-4e80-9d0b-d109e04cb064";"/providers/microsoft.authorization/policydefinitions/6dd01e4f-1be1-4e80-9d0b-d109e04cb064";"1.0.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Automation";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Develop and document application security requirements";"6de65dc4-8b4f-34b7-9290-eb137a2e2929";"/providers/microsoft.authorization/policydefinitions/6de65dc4-8b4f-34b7-9290-eb137a2e2929";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Enable Security Center's auto provisioning of the Log Analytics agent on your subscriptions with default workspace.";"6df2fee6-a9ed-4fef-bced-e13be1b25f1c";"/providers/microsoft.authorization/policydefinitions/6df2fee6-a9ed-4fef-bced-e13be1b25f1c";"1.0.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Security Center";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Configure a private DNS Zone ID for file groupID";"6df98d03-368a-4438-8730-a93c4d7693d6";"/providers/microsoft.authorization/policydefinitions/6df98d03-368a-4438-8730-a93c4d7693d6";"1.0.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Storage";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Email notification for high severity alerts should be enabled";"6e2593d9-add6-4083-9c9b-4b7d2188c899";"/providers/microsoft.authorization/policydefinitions/6e2593d9-add6-4083-9c9b-4b7d2188c899";"1.0.1";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Security Center";"0";"14";"[Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CIS Microsoft Azure Foundations Benchmark v1.1.0 (/providers/microsoft.authorization/policysetdefinitions/1a5bb27d-173f-493e-9568-eb56638dde4d), CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Storage accounts should use private link";"6edd7eda-6dd8-40f7-810d-67160c639cd9";"/providers/microsoft.authorization/policydefinitions/6edd7eda-6dd8-40f7-810d-67160c639cd9";"2.0.0";"Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled";"Storage";"0";"10";"[Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Authenticate to cryptographic module";"6f1de470-79f3-1572-866e-db0771352fc8";"/providers/microsoft.authorization/policydefinitions/6f1de470-79f3-1572-866e-db0771352fc8";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"2";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2), PCI DSS v4 (/providers/microsoft.authorization/policysetdefinitions/c676748e-3af9-4e22-bc28-50feed564afb)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Bind authenticators and identities dynamically";"6f311b49-9b0d-8c67-3d6e-db80ae528173";"/providers/microsoft.authorization/policydefinitions/6f311b49-9b0d-8c67-3d6e-db80ae528173";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Establish electronic signature and certificate requirements";"6f3866e8-6e12-69cf-788c-809d426094a1";"/providers/microsoft.authorization/policydefinitions/6f3866e8-6e12-69cf-788c-809d426094a1";"1.1.0";"Default: Manual; Allowed: Disabled,Manual";"Regulatory Compliance";"0";"1";"ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Batch accounts should have local authentication methods disabled";"6f68b69f-05fe-49cd-b361-777ee9ca7e35";"/providers/microsoft.authorization/policydefinitions/6f68b69f-05fe-49cd-b361-777ee9ca7e35";"1.0.0";"Default: Audit; Allowed: Audit,Deny,Disabled";"Batch";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Configure diagnostic settings for storage accounts to Log Analytics workspace";"6f8f98a4-f108-47cb-8e98-91a0d85cd474";"/providers/microsoft.authorization/policydefinitions/6f8f98a4-f108-47cb-8e98-91a0d85cd474";"1.3.0-deprecated";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Storage";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"Storage accounts should use customer-managed key for encryption";"6fac406b-40ca-413b-bf8e-0bf964659c25";"/providers/microsoft.authorization/policydefinitions/6fac406b-40ca-413b-bf8e-0bf964659c25";"1.0.3";"Default: Audit; Allowed: Audit,Disabled";"Storage";"0";"13";"[Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b), [Preview]: CMMC 2.0 Level 2 (/providers/microsoft.authorization/policysetdefinitions/4e50fd13-098b-3206-61d6-d1d78205cb45), CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c), CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de), DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133), DoD Impact Level 5 (/providers/microsoft.authorization/policysetdefinitions/f9a961fa-3241-4b20-adc4-bbf8ad9d7197), FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f), FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693), Microsoft cloud security benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8), NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9), NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f), NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f), SOC 2 Type 2 (/providers/microsoft.authorization/policysetdefinitions/4054785f-702b-4a98-9215-009cbd58b141)";;;;;"False";"";"";"";""
"BuiltIn";;;;"Deploy - Configure Azure Event Grid topics with private endpoints";"6fcec95c-fbdf-45e8-91e1-e3175d9c9eca";"/providers/microsoft.authorization/policydefinitions/6fcec95c-fbdf-45e8-91e1-e3175d9c9eca";"1.0.0";"Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled";"Event Grid";"0";"0";"";;;;;"False";"";"";"";""
"BuiltIn";;;;"[Deprecated]: Show audit results from Windows VMs configurations in 'Security Options - Microsoft Network Server'";"6fe4ef56-7576-4dc4-8e9c-26bad4b087ce";"/providers/microsoft.authorization/policydefinitions/6fe4ef56-7576-4dc4-8e9c-26bad4b087ce";"3.0.0-deprecated";"Fixed: auditIfNotExists";"Guest Configuration";"0";"2";"[Deprecated]: Audit Windows VMs that do not match Azure compute security baseline settings (/providers/microsoft.authorization/policysetdefinitions/d618d658-b2d0-410e-9e2e-bfbfd04d09fa), [Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92)";;;;;"False";"";"";"";""
